IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;13>;14>;14>14>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>33>;14>38>36>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>49>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>14>;2>14>2>;2>14>41>;2>2>;2>2>31>;2>3>;2>31>;2>31>30>;2>38>;2>41>;2>41>41>;2>46>;2>46>1>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>36>;34>38>;36>;36>14>;36>34>;36>34>38>;36>36>;36>36>34>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;39>38>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;49>49>48>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>5>;7>5>5>;7>6>;8>
31084-4605;SUCESSO;1;0;1;1;0;41;2;7;1;0;1;0;1;0;10;0;7;2;2;1;0;0;0;0;0;3;0;0;6;0;0;0;0;0;0;3;0;2;2;1;1;1;1;0;15;1;1;4;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;17;6;1;0;0;0;1;5;2;2;1;0;0;0;0;0;0;0;0;1;0;18;0;0;12;2;4;1;0;0;0;0;0;0;0;0;0;1;1;3;2;2;2;1;1;0;6;1;0;0;2;0;2;2;1;1;1;1;7;3;2;0;0;2;1;15;0;2;0;0;0;2;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;4;4;0;0;0;4;4;4;0;
31090-4605;SUCESSO;2;1;2;0;0;127;7;15;11;0;0;0;0;0;22;14;7;5;0;0;0;0;0;0;0;6;0;0;35;2;2;9;4;0;0;4;0;2;2;0;6;6;2;0;28;1;1;15;0;7;0;0;0;0;0;0;0;0;1;1;2;0;0;0;26;16;3;3;1;1;0;2;1;1;1;1;0;0;0;0;0;3;3;0;0;32;19;0;9;7;0;0;0;0;0;3;2;0;0;0;0;0;3;1;1;0;4;4;2;1;13;1;2;1;6;0;3;3;3;1;1;2;16;9;3;1;0;0;0;77;6;3;2;0;1;25;0;0;6;1;0;3;1;1;0;3;1;2;0;0;0;0;0;0;6;6;48;26;15;14;6;6;3;
31095-4605;insucesso;0;0;0;0;0;39;1;3;0;0;1;1;0;0;9;0;5;0;1;1;0;0;0;0;0;1;0;0;5;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0;9;0;0;1;0;0;1;0;0;1;0;0;3;2;0;0;0;0;0;0;25;6;0;3;1;0;0;9;2;5;0;2;2;2;0;1;0;3;2;0;1;18;1;1;11;3;4;1;0;0;0;2;1;0;1;1;1;2;0;2;0;0;1;1;1;0;2;0;0;0;1;0;0;0;0;0;0;1;6;1;0;0;3;0;0;25;0;1;2;1;2;9;1;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;4;0;0;0;
31095-7274;insucesso;0;0;0;0;0;19;2;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;6;0;0;1;0;0;3;1;0;3;1;0;1;1;0;0;0;0;0;0;6;2;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;0;0;0;0;10;1;1;4;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;1;0;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31105-4604;SUCESSO;2;1;2;2;0;45;1;3;3;0;0;0;5;2;2;0;1;0;0;0;0;0;0;0;0;7;0;1;10;1;0;2;0;1;1;3;0;0;0;0;0;0;0;0;11;2;2;4;0;1;0;0;0;0;0;0;0;0;0;0;1;9;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;7;3;0;5;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;3;1;1;0;0;2;0;0;0;2;0;1;1;0;0;0;1;11;5;1;1;0;3;3;23;0;1;0;0;1;4;0;0;0;0;0;2;0;0;2;5;0;1;0;2;4;3;2;2;1;0;1;0;0;3;1;0;1;
31106-4130;SUCESSO;1;1;1;0;0;36;1;2;0;0;1;0;0;0;3;0;2;0;2;1;0;0;0;0;0;0;0;0;16;0;0;6;1;0;0;2;0;2;2;0;1;1;0;0;7;0;0;1;0;0;2;0;0;1;0;0;2;0;1;1;0;1;0;0;9;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;2;11;0;0;6;0;3;1;0;0;0;0;0;0;2;0;0;2;1;0;0;0;1;1;0;1;11;0;1;1;5;0;4;3;2;1;1;0;8;0;1;1;3;0;0;46;0;2;2;2;1;11;0;1;3;2;0;1;1;1;0;16;1;0;1;5;1;1;1;1;0;0;10;0;0;3;0;0;2;
31109-6398;SUCESSO;1;0;1;0;0;113;18;15;4;3;0;0;0;0;25;2;14;1;3;1;0;8;2;0;0;25;0;14;17;2;0;1;1;0;0;4;0;4;2;1;13;12;1;1;25;1;1;8;0;0;6;0;0;3;1;0;3;0;0;0;3;1;0;1;52;14;2;1;3;2;0;12;5;4;3;3;0;0;0;2;1;5;2;1;3;44;6;3;27;4;9;3;2;0;0;2;0;0;1;11;9;0;6;4;3;0;2;2;0;1;99;5;1;1;50;0;28;16;11;7;6;4;32;9;2;18;2;1;1;31;3;3;0;0;2;7;0;0;3;1;0;4;0;0;0;16;5;1;5;2;1;1;0;0;0;0;27;4;1;5;0;0;2;
31113-6388;SUCESSO;1;1;0;0;0;36;7;10;3;1;0;0;0;0;7;2;2;1;0;0;0;1;0;0;0;3;0;1;18;2;1;8;1;1;0;1;0;0;0;0;2;0;0;0;13;0;0;8;0;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;4;4;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;0;0;12;3;0;4;3;1;0;0;0;0;2;2;0;0;1;0;1;0;0;0;0;3;3;2;1;18;2;1;1;9;0;3;2;1;1;0;2;7;1;3;2;0;0;0;28;2;3;3;1;0;12;0;1;2;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;
31134-4130;SUCESSO;2;1;2;2;0;38;9;6;1;0;0;0;0;0;5;0;3;1;0;0;0;0;1;0;0;2;0;0;14;0;0;6;3;0;0;0;0;1;1;0;0;0;0;0;12;2;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;10;1;0;6;1;0;0;0;0;0;3;2;0;0;0;0;0;0;2;1;0;1;1;1;0;4;0;1;0;3;0;1;1;0;0;0;1;5;2;1;0;0;0;0;23;5;2;0;0;0;12;0;0;6;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;
31147-4605;SUCESSO;2;0;2;2;0;70;1;5;0;1;0;0;0;0;11;0;6;0;1;0;0;0;0;0;0;6;0;1;13;0;0;3;0;0;0;0;0;2;2;1;5;5;0;1;14;2;2;1;0;0;2;0;0;0;0;0;2;0;0;0;1;0;0;0;31;0;0;0;0;0;1;14;0;9;0;5;1;1;1;0;0;2;2;0;0;36;2;1;19;0;8;5;2;1;1;1;1;0;0;1;0;1;1;0;0;0;4;4;3;1;15;0;3;1;8;0;4;2;1;0;0;3;13;1;1;1;0;0;0;52;1;2;5;2;0;13;0;2;3;1;0;3;1;0;2;3;0;0;1;0;0;0;0;0;2;2;0;0;0;3;2;2;0;
31161-4605;SUCESSO;2;0;2;1;0;91;18;12;2;4;0;0;4;2;19;3;10;5;2;1;1;0;0;0;0;5;0;2;12;1;0;3;0;4;3;7;0;2;2;2;1;1;1;0;35;0;0;7;0;2;9;0;0;2;2;0;1;0;0;0;4;12;0;8;33;9;2;1;0;0;1;11;0;6;0;5;3;1;0;0;1;1;1;2;2;35;4;0;21;7;8;5;4;2;0;1;1;0;1;1;0;1;2;7;3;3;2;1;1;0;12;1;1;0;2;0;0;0;0;0;0;1;15;5;2;3;0;9;6;41;2;1;1;1;0;12;0;1;3;1;0;2;0;0;1;11;2;4;1;3;4;3;3;2;0;0;10;2;0;16;0;0;2;
31167-4130;SUCESSO;3;2;1;1;0;79;1;10;3;0;1;0;0;0;10;1;8;1;1;0;0;0;0;0;0;7;0;2;12;1;0;4;1;0;0;3;0;2;2;1;8;8;4;0;28;1;0;9;0;2;1;0;0;1;0;0;3;0;2;1;0;1;0;0;48;14;1;0;1;1;2;13;2;7;1;5;1;0;0;2;0;5;3;2;0;32;4;0;24;2;9;6;5;1;0;2;1;0;0;1;1;1;0;4;3;3;4;2;0;2;5;0;2;2;0;0;0;0;0;0;0;0;13;3;3;2;0;5;1;54;2;4;1;0;0;14;0;0;4;2;0;3;1;1;1;0;0;0;0;0;0;0;0;0;9;7;28;9;5;13;6;5;2;
31168-4604;insucesso;2;1;2;2;0;40;1;8;0;1;1;1;0;0;3;0;1;0;1;1;0;0;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;19;1;1;0;0;0;2;0;0;1;1;0;2;0;1;1;0;0;0;0;13;0;0;0;0;0;1;12;0;8;0;7;7;5;0;0;0;0;0;0;0;13;1;0;5;0;5;5;5;5;0;0;0;0;0;1;0;0;2;0;0;0;1;1;0;1;2;0;1;0;1;1;0;0;0;0;0;0;5;0;1;1;1;0;0;51;0;0;0;0;0;3;0;0;2;0;0;2;1;1;2;3;0;0;1;0;0;0;0;0;2;2;10;3;1;6;2;2;1;1
31173-4604;SUCESSO;2;2;1;1;0;56;5;8;1;0;0;0;2;1;12;0;6;0;5;2;1;1;0;0;0;6;0;0;11;0;0;4;1;0;0;3;0;1;1;0;0;0;0;0;17;1;1;3;0;0;1;0;0;0;0;0;2;0;2;2;0;2;0;1;18;2;1;0;0;0;0;10;2;5;1;3;1;1;1;0;4;0;0;4;1;25;0;1;16;0;8;4;2;1;1;0;0;0;0;2;2;1;1;1;0;0;1;1;1;0;7;0;1;0;2;0;2;2;1;1;0;1;14;4;1;0;4;0;0;35;1;1;3;2;1;8;0;1;2;1;0;2;2;2;1;2;0;0;1;0;0;0;0;0;6;6;1;0;0;7;5;5;0;
31179-4605;SUCESSO;1;1;0;0;0;79;4;12;0;1;0;0;0;0;23;2;12;2;5;2;0;2;1;0;0;4;0;0;19;2;3;3;1;5;3;2;0;1;1;1;2;2;0;0;26;0;0;2;0;0;2;0;0;2;1;0;5;0;0;0;0;0;0;0;32;5;1;3;0;0;0;15;1;6;1;2;0;0;0;1;1;1;0;1;1;40;2;4;27;3;12;5;2;0;0;0;0;0;1;4;4;0;0;2;0;0;1;1;0;1;3;0;1;1;1;0;1;1;1;0;0;0;6;1;1;0;1;0;0;33;5;5;5;5;0;4;0;0;1;0;0;2;1;1;0;4;0;0;0;1;5;3;3;2;6;4;0;0;0;5;5;4;0;
31187-4605;SUCESSO;1;1;0;0;0;27;0;3;2;0;0;0;0;0;4;2;2;1;0;0;0;0;0;0;0;1;0;1;4;0;1;1;0;0;0;2;0;1;1;1;2;2;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;10;3;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;8;2;0;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;8;1;1;0;3;0;1;0;0;0;0;1;4;0;1;1;0;0;0;6;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;
31199-6388;SUCESSO;2;2;0;0;0;98;13;8;0;0;1;0;0;0;27;1;21;2;8;4;1;2;0;0;0;5;0;4;18;0;0;4;1;0;0;0;0;1;1;0;13;11;0;3;15;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;7;0;0;6;6;0;15;3;4;2;1;0;0;0;0;1;2;1;2;7;60;2;1;32;4;11;4;1;0;0;2;1;0;3;5;2;2;2;0;0;0;6;4;3;1;95;3;1;1;38;0;23;11;8;5;4;3;23;1;4;12;0;0;0;47;0;0;1;0;3;6;0;0;2;0;0;2;2;2;0;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
31218-4604;insucesso;1;0;1;1;0;43;2;3;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;3;0;0;0;0;0;1;1;0;0;0;0;0;13;1;1;1;0;0;2;0;0;0;0;0;2;0;0;0;3;4;1;0;14;0;0;0;0;0;0;8;0;3;0;3;1;0;0;0;1;1;0;1;3;13;0;0;5;0;2;1;1;1;0;0;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;41;3;2;1;0;1;10;0;0;1;0;0;1;0;0;1;19;2;3;5;7;1;1;0;0;0;0;2;0;0;4;0;0;0;1
31221-4605;SUCESSO;1;1;1;0;0;70;4;6;0;1;2;0;0;0;13;0;8;0;1;1;1;1;1;0;0;0;0;0;12;0;0;6;2;6;3;4;0;1;1;0;4;4;1;0;12;1;1;1;0;1;3;0;0;2;2;0;2;0;1;0;0;1;0;1;38;3;1;0;1;1;0;7;0;5;0;4;2;1;1;1;0;5;5;0;3;36;1;0;27;2;7;5;4;2;1;2;2;0;1;2;1;3;1;1;1;1;2;1;0;1;10;0;0;0;3;0;2;2;1;1;0;0;7;0;2;3;0;0;0;29;0;0;1;0;0;12;0;1;5;1;0;1;1;1;1;17;3;0;1;5;10;7;5;3;2;1;43;21;10;7;1;0;4;
31233-4605;SUCESSO;2;2;1;1;0;40;1;5;0;0;0;0;3;2;0;0;0;0;0;0;0;0;7;0;0;5;0;3;7;1;0;1;0;0;0;2;0;0;0;0;4;3;0;1;22;2;0;1;0;0;2;0;0;3;1;0;5;0;1;0;0;6;0;3;26;5;0;2;0;0;0;5;1;2;1;2;1;0;0;0;0;3;1;0;1;22;0;2;14;1;3;2;2;1;0;3;1;0;0;2;1;2;1;12;9;7;3;1;0;1;11;2;1;1;0;0;0;0;0;0;0;0;18;3;2;8;1;4;4;47;0;4;0;0;1;12;0;0;7;3;0;3;0;0;1;3;0;0;1;0;2;1;1;1;0;0;5;2;1;2;0;0;1;
31234-4605;SUCESSO;1;0;1;1;0;70;4;9;0;2;4;0;2;1;12;0;7;0;3;2;1;1;9;0;0;3;0;1;21;0;0;8;6;3;1;2;0;2;2;2;2;2;1;0;13;1;1;3;0;0;4;0;0;5;2;0;0;0;0;0;5;3;0;2;28;7;1;1;1;1;0;13;3;9;2;4;0;0;0;1;0;5;3;1;1;39;5;0;23;2;11;8;4;0;0;2;2;0;0;1;1;4;1;15;12;9;2;1;0;1;3;1;1;1;2;0;1;1;1;1;1;0;10;2;1;3;1;2;1;44;4;1;4;0;0;15;0;2;8;3;0;1;0;0;1;7;1;5;0;1;4;2;1;0;3;3;1;0;0;7;3;3;1;
31239-7118;SUCESSO;3;1;2;2;0;79;4;6;1;0;0;0;1;0;41;0;35;2;11;6;6;1;0;0;0;4;0;0;9;2;0;3;1;3;3;2;0;3;3;2;10;10;1;0;18;2;2;3;0;0;1;0;0;4;3;0;3;0;0;0;0;2;0;0;61;6;1;1;2;2;2;18;2;9;1;9;5;5;4;1;3;3;1;4;5;53;2;0;46;3;14;7;7;3;3;1;0;0;4;2;2;2;1;0;0;0;3;3;0;3;7;2;3;3;5;0;3;3;1;1;1;0;11;1;0;0;0;0;0;17;0;4;2;2;1;6;0;0;2;1;0;2;0;0;2;7;2;0;1;1;4;1;4;1;4;4;0;0;0;4;4;4;0;
31270-6388;SUCESSO;0;0;0;0;0;125;13;7;2;0;0;0;0;0;8;2;4;2;0;0;0;0;0;0;0;6;0;0;37;0;1;8;4;6;2;2;0;0;0;0;3;0;0;0;14;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;16;7;0;7;3;0;0;0;0;0;4;3;0;0;0;0;0;1;1;1;1;2;1;0;1;11;2;1;1;7;0;2;2;2;1;0;0;11;7;2;1;0;0;0;61;1;0;3;2;2;16;0;1;6;3;0;0;0;0;0;2;1;0;1;0;7;1;2;0;2;1;0;0;0;3;2;1;0;
31273-4605;insucesso;2;1;0;0;0;83;4;15;4;1;0;2;0;0;14;1;9;0;4;2;0;0;0;0;0;6;1;0;16;1;0;4;1;1;0;5;3;2;2;2;4;4;0;0;36;0;0;7;3;2;3;0;0;3;0;2;5;0;1;1;1;0;0;0;48;2;0;0;1;0;0;16;1;9;0;4;3;2;0;1;0;4;1;1;0;53;3;2;32;0;8;3;1;0;0;2;0;0;0;1;1;3;0;0;0;0;2;2;2;0;12;0;0;0;3;0;1;0;0;0;0;2;21;2;1;1;3;0;0;57;2;4;1;1;2;12;0;0;5;2;1;5;2;1;0;1;0;1;0;0;3;0;2;0;5;5;5;1;0;10;5;5;1;
31283-4605;SUCESSO;2;2;0;0;0;73;4;5;1;0;0;0;0;0;9;3;5;1;0;0;0;0;0;0;0;3;0;2;21;0;0;0;0;2;2;4;0;1;1;0;1;1;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;3;0;0;12;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;17;4;0;10;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;22;1;0;0;9;0;4;3;2;2;2;1;9;0;2;6;0;0;0;46;0;1;0;0;1;5;0;0;1;0;0;2;2;2;1;10;1;1;0;1;3;3;3;3;2;0;10;1;0;4;1;0;2;
31286-6388;SUCESSO;1;0;1;1;0;57;1;6;1;0;1;0;0;0;11;1;3;0;2;1;0;0;0;0;0;6;0;2;15;0;0;5;2;2;1;3;0;0;0;0;1;0;0;0;18;1;1;4;0;1;0;0;0;2;2;0;3;0;0;0;1;2;0;0;10;1;0;1;0;0;1;7;0;4;0;3;3;3;2;1;1;1;1;2;0;21;4;0;8;0;6;3;2;2;2;0;0;0;0;0;0;1;0;2;1;1;3;1;0;1;16;1;1;1;8;0;4;3;3;2;1;1;8;1;3;3;2;0;0;49;0;2;1;1;0;12;0;0;2;0;0;1;0;0;1;3;0;1;0;0;3;2;2;1;1;1;4;0;0;7;1;1;3;
31294-4130;SUCESSO;2;2;0;0;0;139;1;12;1;2;1;0;7;0;42;1;30;0;25;16;13;1;0;0;0;13;0;4;32;0;4;7;4;7;2;3;0;9;8;3;8;7;1;2;25;1;0;2;0;0;5;0;0;1;1;0;5;0;1;0;3;13;0;1;79;17;0;3;2;2;1;54;12;38;8;31;24;18;14;4;4;6;2;8;2;89;4;2;61;3;47;33;30;23;17;1;0;0;1;3;2;4;1;1;1;0;2;1;1;0;17;3;1;0;2;0;0;0;0;0;0;1;20;1;2;7;4;10;2;96;5;6;9;6;1;22;0;2;5;1;0;3;1;1;1;10;1;2;0;4;11;4;3;1;1;1;46;13;4;8;1;1;4;
31299-4605;insucesso;1;1;0;0;1;40;0;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;1;1;1;1;1;0;0;20;0;0;0;0;0;3;0;1;2;1;0;4;0;0;0;0;2;0;1;17;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0;1;0;0;1;0;16;0;0;11;1;4;0;0;0;0;0;0;0;0;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;1;0;34;1;2;3;0;1;5;0;1;2;0;0;1;1;1;0;4;0;0;1;0;2;1;2;0;9;5;0;0;0;9;7;5;0;
31300-4130;insucesso;2;2;1;0;0;29;0;3;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;8;2;0;4;3;0;0;2;0;1;1;0;0;0;0;0;13;1;1;1;0;1;2;1;0;1;1;1;2;0;1;1;0;0;0;0;11;0;0;0;0;0;2;5;0;3;0;1;0;0;0;0;0;0;0;2;0;14;1;1;10;0;4;2;1;0;0;0;0;2;0;1;1;0;0;0;0;0;1;1;0;0;7;0;1;0;2;0;1;1;1;1;0;2;8;0;1;2;2;0;0;19;0;5;2;2;2;7;2;1;4;4;3;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;5;0;0;0;
31321-4605;insucesso;1;1;1;1;0;25;1;4;0;1;1;0;0;0;7;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;2;0;1;1;0;2;2;0;0;14;1;0;0;0;0;3;0;0;5;2;0;1;0;1;1;0;0;0;0;13;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;21;0;1;10;0;1;1;0;0;0;0;0;1;0;3;1;1;1;4;2;0;2;1;1;0;3;0;1;0;0;0;0;0;0;0;0;1;4;0;2;0;1;0;0;21;0;1;0;0;0;3;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;30;11;4;5;0;0;2;
31344-4605;SUCESSO;1;1;0;0;0;66;0;6;1;0;2;0;0;0;26;0;15;0;12;8;6;4;0;0;0;6;0;4;9;1;3;2;1;0;0;6;0;1;1;0;8;7;2;5;24;0;0;2;0;1;5;0;0;7;6;0;3;0;1;1;2;0;0;0;42;8;4;2;2;2;3;37;6;25;2;15;10;8;6;1;6;3;1;7;2;47;2;3;32;0;28;19;12;8;8;1;0;0;1;8;4;4;1;0;0;0;3;1;1;0;12;2;0;0;3;0;0;0;0;0;0;1;14;0;3;6;0;0;0;28;2;7;4;4;2;13;0;2;5;2;0;2;1;1;0;6;1;2;0;0;2;1;0;0;8;7;7;2;1;14;5;5;0;
31347-4605;insucesso;4;3;3;2;1;54;2;11;4;1;0;0;1;0;9;2;6;0;0;0;0;0;0;0;0;4;2;0;9;1;0;2;0;0;0;3;1;1;1;1;0;0;0;0;22;3;2;7;3;2;4;0;0;1;1;0;0;0;1;1;0;1;0;0;16;5;0;0;0;0;0;5;0;3;0;2;0;0;0;1;2;1;1;3;0;19;3;0;16;5;5;3;2;0;0;1;1;1;0;1;1;0;0;2;2;2;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;8;1;3;0;2;0;0;32;0;1;1;1;1;3;0;0;0;0;0;4;3;2;2;5;1;0;0;1;3;2;1;0;1;1;10;3;0;5;1;1;2;3
31354-5714;SUCESSO;4;3;2;1;0;16;1;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6;0;0;2;0;0;0;0;0;0;0;0;1;1;1;0;8;2;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;14;0;1;0;0;2;5;0;0;3;1;0;3;2;2;2;11;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
31361-4604;SUCESSO;3;2;2;1;0;73;1;8;0;0;1;0;0;0;12;0;9;1;3;2;1;1;0;0;0;3;0;0;25;1;1;4;1;0;0;4;0;2;2;0;3;3;0;0;21;0;0;4;0;2;1;0;0;1;0;0;3;0;3;3;0;1;0;0;29;4;0;0;0;0;0;10;0;3;0;1;0;0;0;0;0;4;3;1;4;33;4;1;22;2;9;3;1;0;0;0;0;0;1;2;1;1;2;0;0;0;1;1;1;0;4;0;1;0;3;0;0;0;0;0;0;1;8;1;1;0;4;0;0;53;2;2;4;1;1;7;0;0;2;1;0;3;3;2;1;11;2;0;4;4;1;1;1;1;1;1;29;7;3;8;1;1;4;
31362-5714;SUCESSO;2;1;2;2;0;33;3;3;0;0;0;0;0;0;3;0;1;1;0;0;0;1;0;0;0;2;0;1;21;0;2;10;3;0;0;1;0;3;3;1;4;4;2;0;8;1;1;2;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;0;13;6;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;13;1;0;8;4;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;2;2;2;0;20;1;1;0;10;0;5;2;0;0;0;2;6;1;2;2;0;0;0;45;3;1;3;2;2;15;0;1;4;2;0;2;1;1;2;1;0;0;1;0;0;0;0;0;0;0;19;10;7;2;0;0;1;
31364-4605;SUCESSO;2;1;1;1;0;64;2;8;2;0;0;0;0;0;25;4;18;0;1;1;1;0;0;0;0;9;0;0;21;1;1;3;1;6;0;4;0;3;3;1;5;5;1;0;16;1;1;3;0;1;2;0;0;0;0;0;1;0;2;2;6;0;0;0;36;2;1;1;0;0;0;3;0;1;0;1;0;0;0;0;0;16;11;2;7;51;14;0;30;1;3;1;1;0;0;11;8;0;6;1;1;2;1;1;1;1;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;17;9;1;2;1;1;1;43;1;4;2;1;3;7;0;0;2;0;0;2;2;0;1;19;2;5;2;3;7;7;1;1;0;0;15;3;1;6;0;0;1;
31366-4604;SUCESSO;2;1;2;2;0;40;1;3;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;9;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;7;2;1;0;2;0;0;18;0;1;1;1;2;1;0;0;0;0;0;2;0;0;2;2;0;0;1;0;1;1;1;1;1;1;0;0;0;2;1;1;0;
31368-4130;SUCESSO;3;2;1;0;0;61;2;8;2;1;0;0;0;0;11;0;10;3;3;1;1;0;0;0;0;0;0;0;12;1;0;2;1;2;0;2;0;1;1;1;0;0;0;0;19;1;1;5;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;18;8;5;0;0;0;0;7;2;1;0;1;1;0;0;1;0;3;1;0;1;19;1;0;17;7;7;1;1;1;0;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;30;2;2;1;0;0;7;0;0;3;2;0;3;2;2;0;8;0;0;2;0;5;4;1;1;1;0;18;4;2;5;1;0;2;
